numExamplesUsed	epoch	trainingScore	epoch	trainingScore	AUC	Recall	Precision	F1	NumVariants	score	Recall_Indels	Precision_Indels	F1_Indels	numIndels	Het_Hom_Ratio	TP	TN	condition
272589024	31	0.000000	0.807583	0.991010	0.969894	0.980338	393673.000000	2.367237	0.956866	0.921008	0.938595	57819.000000	1.528464	390134.000000	658967.000000	not_specified
281107431	32	0.000000	0.809181	0.991053	0.969927	0.980376	393673.000000	2.367185	0.957004	0.921126	0.938723	57819.000000	1.528401	390151.000000	658980.000000	not_specified
289625838	33	0.000000	0.808908	0.991064	0.969961	0.980399	393673.000000	2.367131	0.957108	0.921226	0.938824	57819.000000	1.528345	390155.000000	658994.000000	not_specified
298144245	34	0.000000	0.809228	0.991074	0.970019	0.980433	393673.000000	2.367081	0.957212	0.921372	0.938950	57819.000000	1.528123	390159.000000	659018.000000	not_specified
306662652	35	0.000000	0.809203	0.991097	0.970048	0.980460	393673.000000	2.367034	0.957385	0.921492	0.939096	57819.000000	1.527905	390168.000000	659030.000000	not_specified
315181059	36	0.000000	0.808942	0.991074	0.970091	0.980470	393673.000000	2.366987	0.957246	0.921635	0.939103	57819.000000	1.527770	390159.000000	659048.000000	not_specified
323699466	37	0.000000	0.809506	0.991084	0.970125	0.980493	393673.000000	2.366947	0.957229	0.921634	0.939094	57819.000000	1.527916	390163.000000	659062.000000	not_specified
332217873	38	0.000000	0.808837	0.991064	0.970166	0.980503	393673.000000	2.366902	0.957160	0.921782	0.939138	57819.000000	1.527760	390155.000000	659079.000000	not_specified
340736280	39	0.000000	0.807611	0.991053	0.970204	0.980518	393673.000000	2.366861	0.957039	0.921880	0.939131	57819.000000	1.527479	390151.000000	659095.000000	not_specified
349254687	40	0.000000	0.807263	0.991048	0.970238	0.980533	393673.000000	2.366825	0.957039	0.921957	0.939171	57819.000000	1.527472	390149.000000	659109.000000	not_specified
357773094	41	0.000000	0.805081	0.991051	0.970269	0.980550	393673.000000	2.366784	0.957056	0.922035	0.939219	57819.000000	1.527305	390150.000000	659122.000000	not_specified
366291501	42	0.000000	0.803056	0.991053	0.970310	0.980572	393673.000000	2.366749	0.957194	0.922153	0.939347	57819.000000	1.527161	390151.000000	659139.000000	not_specified
374809908	43	0.000000	0.802054	0.991071	0.970323	0.980587	393673.000000	2.366712	0.957298	0.922238	0.939441	57819.000000	1.527155	390158.000000	659144.000000	not_specified
383328315	44	0.000000	0.802628	0.991097	0.970335	0.980606	393673.000000	2.366680	0.957402	0.922261	0.939503	57819.000000	1.527161	390168.000000	659149.000000	not_specified
391846722	45	0.000000	0.802079	0.991104	0.970343	0.980614	393673.000000	2.366647	0.957471	0.922328	0.939571	57819.000000	1.526963	390171.000000	659152.000000	not_specified
408883536	47	0.000000	0.800561	0.991102	0.970357	0.980620	393673.000000	2.366583	0.957540	0.922425	0.939655	57819.000000	1.527014	390170.000000	659158.000000	not_specified
425920350	49	0.000000	0.795491	0.991026	0.970440	0.980625	393673.000000	2.366531	0.957350	0.922826	0.939771	57819.000000	1.527003	390140.000000	659193.000000	not_specified
434438757	50	0.000000	0.795064	0.991031	0.970469	0.980642	393673.000000	2.366499	0.957419	0.922954	0.939871	57819.000000	1.526783	390142.000000	659205.000000	not_specified
459993978	53	0.000000	0.793029	0.991008	0.970519	0.980656	393673.000000	2.366419	0.957350	0.923195	0.939962	57819.000000	1.526532	390133.000000	659226.000000	not_specified
468512385	54	0.000000	0.793613	0.990985	0.970557	0.980664	393673.000000	2.366401	0.957333	0.923301	0.940009	57819.000000	1.526546	390124.000000	659242.000000	not_specified
485549199	56	0.000000	0.795593	0.990972	0.970571	0.980665	393673.000000	2.366358	0.957298	0.923391	0.940039	57819.000000	1.526560	390119.000000	659248.000000	not_specified
